id,txid,timestamp,contractAddress,tokenId,owner,resource,amount,blockNumber
,0x512f317de47e4ee3a44b7ad517d3226731773c2fb278ea1433dc75ac52ca4a28,2024-10-01T18:40:18.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,439,0x56fC3795F8FeFA60B4Ec9EDD8E5F463b89CdE378,cotton,9600000000000000000,62511387
,0xaf95a1f9de7e2c32332bcf234c2ffca0ceb84db48ae983d5c6e9aa9594d0619a,2024-10-01T18:43:26.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,439,0x56fC3795F8FeFA60B4Ec9EDD8E5F463b89CdE378,coconut,40000000000000000000,62511475
,0xeba042f9b16946e790826476b70514bce2b5df37a50db9e3931d5673ecc778f1,2024-10-01T18:47:26.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,512,0x56fC3795F8FeFA60B4Ec9EDD8E5F463b89CdE378,citrus,30000000000000000000,62511588
,0xefcc53e54a80abc55f603b82ad25d1e8c74856edf7b5b19331dba69cf185513c,2024-10-01T18:48:52.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,742,0x56fC3795F8FeFA60B4Ec9EDD8E5F463b89CdE378,coconut,18000000000000000000,62511629
,0x0d157f760b61e3c1204c9103887c5496d46329f43e279a7b2c95ce4c19af22e4,2024-10-01T18:50:52.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,2286,0x56fC3795F8FeFA60B4Ec9EDD8E5F463b89CdE378,cotton,9450000000000000000,62511685
,0x0532d793896f5f47331f3e28380d6c10a79e9bb81b68cbad80300274de9a65e8,2024-10-01T18:53:16.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,1282,0x56fC3795F8FeFA60B4Ec9EDD8E5F463b89CdE378,cotton,33600000000000000000,62511753
,0x914f20427695ff9fba36f208a13579fd4b625a6fa42f90074a159f7627099e62,2024-10-02T00:27:02.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,595,0xfbf40842b8CF2496547E0E9207772513aC5F151f,wood,2000000000000000000,62521168
,0x914f20427695ff9fba36f208a13579fd4b625a6fa42f90074a159f7627099e62,2024-10-02T00:27:02.000Z,0xC617FE2c8B4C0dF871E07b3796Fda41BD0996E7C,595,0xfbf40842b8CF2496547E0E9207772513aC5F151f,fish,10000000000000000000,62521168
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1110,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,25000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,4179,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,91000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,90000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,36399900000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,199300000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,12132400000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,49275000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3482,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,1666700000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2547,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,18000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2547,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,48000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2547,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,10000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,441,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,441,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,441,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,441,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,16800000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,441,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,441,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,3733300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,441,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,5600000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3277,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3277,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3277,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3277,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,22000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3277,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,4200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1190,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1190,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,46000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1190,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1190,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,28000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1190,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1190,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,27999800000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1190,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,19600000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2560,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,184,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,6000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,24,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,198000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,24,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,88000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,24,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,248000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,24,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,8400000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,24,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,3733300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,24,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,13400000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,24,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,31200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,612000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,178000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,666500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,20500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,25200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,22220000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,7000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,56000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,22,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,planks,1200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2158,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,66750000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2158,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2158,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,70000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2158,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,47700000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2158,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,5000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3467,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,118000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3467,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,82500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3467,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,244500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3467,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,2666666666666666660,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,210000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,228500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,765490000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,129273300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,93600000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,100158999999999999990,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,40000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,108693000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3275,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,14800000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3349,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,20000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3349,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,20000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3349,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,155000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3349,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,5333333333333333330,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3349,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,3333333333333333320,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3475,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,186000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3475,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,20000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3475,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,105000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3475,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,12670000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3475,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,14000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3475,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,18046666666666666650,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3475,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,2000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,173000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,40000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,323000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,55066600000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,16000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,19590000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,28500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,14000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1112,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,20000000000000000000,62542755
